rundate,this_period,last_period,airport_cluster,rpt_apt_grp_cd,rpt_apt_grp_name,rpt_apt_name,total_pax_fw_tp,total_pax_fw_lp,total_pax_fw_pc,total_pax_rw_tp,total_pax_rw_lp,total_pax_rw_pc,total_atms_fw_tp,total_atms_fw_lp,total_atms_fw_pc,total_atms_rw_tp,total_atms_rw_lp,total_atms_rw_pc
28/02/2007 12:45,2006,2005,,,Other UK Airports,BLACKPOOL,535004,352789,51.64985275,17720,24246,-26.91577911,7239,6178,17.17384338,5383,6474,17.17384338
28/02/2007 12:45,2006,2005,,,Other UK Airports,BOURNEMOUTH,964442,836856,15.2458725,0,0,,11889,11598,2.50905323,0,0,2.50905323
28/02/2007 12:45,2006,2005,,,Other UK Airports,BRISTOL,5757963,5253766,9.596868515,0,0,,65825,61311,7.362463474,0,0,7.362463474
28/02/2007 12:45,2006,2005,,,Other UK Airports,CAMBRIDGE,1391,2137,-34.90875244,0,0,,121,80,51.25,0,0,51.25
28/02/2007 12:45,2006,2005,,,Other UK Airports,CAMPBELTOWN,9276,8867,4.612608433,0,0,,962,987,-2.53292799,0,0,-2.53292799
28/02/2007 12:45,2006,2005,,,Other UK Airports,CARDIFF WALES,2024428,1779307,13.77620602,0,0,,21872,20553,6.417554379,0,0,6.417554379
28/02/2007 12:45,2006,2005,,,Other UK Airports,CITY OF DERRY (EGLINTON),341744,201226,69.83093262,0,0,,4748,4146,14.52001953,0,0,14.52001953
28/02/2007 12:45,2006,2005,,,Other UK Airports,COVENTRY,610618,719632,-15.14857578,0,0,,8177,9729,-15.9523077,0,0,-15.9523077
28/02/2007 12:45,2006,2005,,,Other UK Airports,DONCASTER SHEFFIELD,900067,600907,49.78474045,0,0,,7310,5271,38.68336105,0,0,38.68336105
28/02/2007 12:45,2006,2005,,,Other UK Airports,DUNDEE,51517,48667,5.856124401,0,0,,2339,2356,-0.721561968,0,0,-0.721561968
28/02/2007 12:45,2006,2005,,,Other UK Airports,DURHAM TEES VALLEY,920841,903582,1.910064578,0,0,,12372,11635,6.334336281,0,0,6.334336281
28/02/2007 12:45,2006,2005,,,Other UK Airports,EDINBURGH,8611345,8456739,1.828198791,0,0,,115846,115959,-0.097448237,0,0,-0.097448237
28/02/2007 12:45,2006,2005,,,Other UK Airports,EXETER,982804,847544,15.95905304,0,0,,15252,11732,30.00341034,0,0,30.00341034
28/02/2007 12:45,2006,2005,,,Other UK Airports,GLASGOW,8848755,8792915,0.635056734,0,0,,96754,96555,0.206100151,0,0,0.206100151
28/02/2007 12:45,2006,2005,,,Other UK Airports,GLOUCESTERSHIRE,166,0,,0,0,,4,0,,0,0,
28/02/2007 12:45,2006,2005,,,Other UK Airports,HUMBERSIDE,480499,426186,12.7439661,40457,34744,16.44312668,6303,5707,10.44331551,6854,5558,10.44331551
28/02/2007 12:45,2006,2005,,,Other UK Airports,INVERNESS,692274,626273,10.53869438,33,11,200,16573,16357,1.320535541,2,2,1.320535541
28/02/2007 12:45,2006,2005,,,Other UK Airports,ISLAY,26409,21699,21.70606995,0,1,,1307,1121,16.59232903,0,1,16.59232903
28/02/2007 12:45,2006,2005,,,Other UK Airports,ISLE OF MAN,785042,806040,-2.605081558,0,0,,32048,32455,-1.254044056,0,0,-1.254044056
28/02/2007 12:45,2006,2005,,,Other UK Airports,KENT INTERNATIONAL,10167,206875,-95.08544159,0,0,,461,4631,-90.04534912,0,0,-90.04534912
28/02/2007 12:45,2006,2005,,,Other UK Airports,KIRKWALL,127794,113547,12.54722691,507,461,9.978307724,9807,8875,10.50140858,128,91,10.50140858
28/02/2007 12:45,2006,2005,,,Other UK Airports,LEEDS BRADFORD,2792686,2609638,7.014306068,0,0,,37251,35949,3.621797562,0,0,3.621797562
28/02/2007 12:45,2006,2005,,,Other UK Airports,LERWICK (TINGWALL),4380,4039,8.442684174,58,0,,1422,1210,17.5206604,40,0,17.5206604
28/02/2007 12:45,2006,2005,,,Other UK Airports,LIVERPOOL,4963776,4411243,12.52556229,0,0,,47792,49341,-3.139376879,0,0,-3.139376879
28/02/2007 12:45,2006,2005,,,Other UK Airports,LYDD,2754,2817,-2.236421824,0,0,,329,378,-12.9629631,0,0,-12.9629631
28/02/2007 12:45,2006,2005,,,Other UK Airports,MANCHESTER,22442855,22402856,0.178544194,0,0,,213026,217987,-2.275823832,0,0,-2.275823832
28/02/2007 12:45,2006,2005,,,Other UK Airports,NEWCASTLE,5431976,5200806,4.444888115,0,0,,58053,55494,4.611309528,0,0,4.611309528
28/02/2007 12:45,2006,2005,,,Other UK Airports,NEWQUAY,369588,358979,2.95532608,0,0,,9983,8390,18.98688889,0,0,18.98688889
28/02/2007 12:45,2006,2005,,,Other UK Airports,NORWICH,704995,520159,35.5345192,41721,25395,64.28824615,14367,12403,15.83487892,6983,4852,15.83487892
28/02/2007 12:45,2006,2005,,,Other UK Airports,NOTTINGHAM EAST MIDLANDS INT'L,4727996,4184319,12.99320126,0,0,,56305,53811,4.634739876,0,0,4.634739876
28/02/2007 12:45,2006,2005,,,Other UK Airports,PRESTWICK,2397412,2407789,-0.430976301,0,0,,19405,20512,-5.396841049,0,0,-5.396841049
28/02/2007 12:45,2006,2005,,,Other UK Airports,SCATSTA,135130,128674,5.017330647,120034,110592,8.537688255,3225,2882,11.90145779,8184,7526,11.90145779
28/02/2007 12:45,2006,2005,,,Other UK Airports,SOUTHAMPTON,1912979,1835784,4.205015182,0,0,,46314,43829,5.669762135,0,0,5.669762135
28/02/2007 12:45,2006,2005,,,Other UK Airports,STORNOWAY,121409,116418,4.287137508,89,1,8800,7147,6238,14.57197857,21,4,14.57197857
28/02/2007 12:45,2006,2005,,,Other UK Airports,SUMBURGH,127474,119413,6.750521183,5782,4221,36.98175812,5921,5148,15.01554012,683,558,15.01554012
28/02/2007 12:45,2006,2005,,,Other UK Airports,TIREE,7035,6770,3.91432786,0,0,,601,605,-0.661157012,0,0,-0.661157012
28/02/2007 12:45,2006,2005,,,Other UK Airports,WICK,27485,24055,14.25899029,553,481,14.96881485,2445,2489,-1.767778277,216,243,-1.767778277
28/02/2007 12:45,2006,2005,,,Channel Islands Airports,ALDERNEY,76806,76205,0.788662136,0,0,,9292,9425,-1.411140561,0,0,-1.411140561
28/02/2007 12:45,2006,2005,,,Channel Islands Airports,GUERNSEY,899119,907723,-0.947866261,0,0,,34517,33802,2.115259409,0,0,2.115259409
28/02/2007 12:45,2006,2005,,,Channel Islands Airports,JERSEY,1509322,1499801,0.634817541,0,0,,37947,38346,-1.040525794,0,0,-1.040525794
