rundate,this_period,last_period,airport_cluster,rpt_apt_grp_cd,rpt_apt_grp_name,rpt_apt_name,total_pax_fw_tp,total_pax_fw_lp,total_pax_fw_pc,total_pax_rw_tp,total_pax_rw_lp,total_pax_rw_pc,total_atms_fw_tp,total_atms_fw_lp,total_atms_fw_pc,total_atms_rw_tp,total_atms_rw_lp,total_atms_rw_pc
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,DONCASTER SHEFFIELD,835768,968481,-13.70321178,0,0,,6145,7426,-17.25020218,0,0,-17.25020218
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,DUNDEE,72495,60939,18.96322632,0,0,,3936,3644,8.01317215,0,0,8.01317215
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,DURHAM TEES VALLEY,289464,656620,-55.91605377,0,0,,5714,9301,-38.56574631,0,0,-38.56574631
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,EAST MIDLANDS INTERNATIONAL,4658151,5620673,-17.12467575,0,0,,57410,66111,-13.16119862,0,0,-13.16119862
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,EDINBURGH,9049355,9006702,0.473569572,0,0,,106477,113535,-6.216585159,0,0,-6.216585159
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,EXETER,795721,956251,-16.78743362,0,0,,13226,15066,-12.21292973,0,0,-12.21292973
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,GLASGOW,7225021,8178891,-11.66258335,0,0,,74051,86647,-14.53714466,0,0,-14.53714466
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,GLOUCESTERSHIRE,20531,20156,1.860488176,0,0,,1750,1652,5.932203293,1,0,5.932203293
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,HUMBERSIDE,280724,384647,-27.01775932,55925,43022,29.99163246,5126,5850,-12.37606812,9069,7110,-12.37606812
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,INVERNESS,591276,678621,-12.87095451,121,155,-21.93548393,11688,13526,-13.58864403,8,11,-13.58864403
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,ISLAY,26325,29146,-9.678857803,0,0,,1279,1477,-13.40555191,0,0,-13.40555191
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,KENT INTERNATIONAL,5574,11657,-52.18323898,0,0,,583,540,7.962963104,0,0,7.962963104
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,KIRKWALL,150335,149501,0.557855785,8,7,14.28571415,10789,11184,-3.531831264,12,14,-3.531831264
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,LEEDS BRADFORD,2574426,2873321,-10.4024229,0,0,,32531,37604,-13.49058628,0,0,-13.49058628
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,LERWICK (TINGWALL),4663,4731,-1.437328219,46,123,-62.60162735,1591,1481,7.42741394,38,64,7.42741394
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,LIVERPOOL,4884494,5334152,-8.429793358,0,0,,42143,43708,-3.580580235,0,0,-3.580580235
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,LYDD,588,1673,-64.85355377,0,0,,137,263,-47.90874481,0,0,-47.90874481
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,MANCHESTER,18724889,21218995,-11.75411892,0,0,,162126,191228,-15.21848297,0,0,-15.21848297
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,NEWCASTLE,4587883,5039993,-8.970448494,0,0,,49798,54706,-8.971593857,0,0,-8.971593857
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,NEWQUAY,386870,466448,-17.0604229,0,0,,12658,12229,3.508054733,0,0,3.508054733
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,NORWICH,354985,518485,-31.53418159,75609,64571,17.09436035,8627,10745,-19.71149445,11370,10061,-19.71149445
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,OXFORD (KIDLINGTON),1297,0,,0,0,,80,0,,0,0,
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,PRESTWICK,1817727,2415755,-24.75532532,0,0,,15464,20397,-24.18492889,0,0,-24.18492889
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,SCATSTA,143049,128702,11.14745712,127052,114385,11.07400417,4632,3245,42.7426796,8024,7451,42.7426796
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,SOUTHAMPTON,1789901,1945993,-8.02120018,0,0,,40520,44525,-8.99494648,0,0,-8.99494648
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,STORNOWAY,123180,131734,-6.493388176,19,18,5.555555344,7126,7747,-8.01600647,35,37,-8.01600647
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,SUMBURGH,137158,147856,-7.23541832,3556,9092,-60.88869476,6173,6873,-10.18478107,478,943,-10.18478107
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,TIREE,8350,8496,-1.718455791,0,0,,957,798,19.92481232,0,0,19.92481232
08/03/2010 14:55,2009,2008,1,3,Other UK Airports,WICK,21486,23444,-8.351817131,917,362,153.3149109,1959,1940,0.979381442,247,201,0.979381442
08/03/2010 14:55,2009,2008,2,4,Non UK Reporting Airports,ALDERNEY,74835,77104,-2.942778587,0,0,,8074,8541,-5.467743874,0,0,-5.467743874
08/03/2010 14:55,2009,2008,2,4,Non UK Reporting Airports,GUERNSEY,937391,945580,-0.866029322,0,0,,38325,39655,-3.353927612,0,0,-3.353927612
08/03/2010 14:55,2009,2008,2,4,Non UK Reporting Airports,ISLE OF MAN,708127,754419,-6.13611269,0,0,,26444,27929,-5.317053795,0,0,-5.317053795
08/03/2010 14:55,2009,2008,2,4,Non UK Reporting Airports,JERSEY,1491424,1625660,-8.257323265,0,0,,37650,43713,-13.8700161,0,0,-13.8700161
