rundate,this_period,last_period,airport_cluster,rpt_apt_grp_cd,rpt_apt_grp_name,rpt_apt_name,total_pax_fw_tp,total_pax_fw_lp,total_pax_fw_pc,total_pax_rw_tp,total_pax_rw_lp,total_pax_rw_pc,total_atms_fw_tp,total_atms_fw_lp,total_atms_fw_pc,total_atms_rw_tp,total_atms_rw_lp,total_atms_rw_pc
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,COVENTRY,0,0,,0,0,,539,604,-10.76158905,0,0,-10.76158905
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,DONCASTER SHEFFIELD,724885,690351,5.002382755,0,0,,5118,4291,19.27289581,0,0,19.27289581
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,DUNDEE,22069,27595,-20.02536774,0,0,,1204,1357,-11.27487087,0,0,-11.27487087
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,DURHAM TEES VALLEY,142379,161092,-11.6163435,0,0,,4047,4327,-6.470995903,0,0,-6.470995903
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,EAST MIDLANDS INTERNATIONAL,4510544,4334117,4.0706563,0,0,,57197,57043,0.269971788,0,0,0.269971788
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,EDINBURGH,10160004,9775443,3.933949709,0,0,,101407,103828,-2.331740856,0,0,-2.331740856
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,EXETER,767404,741465,3.498344421,0,0,,12469,12511,-0.335704595,0,0,-0.335704595
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,GLASGOW,7715988,7363753,4.783362389,0,11,,74036,72505,2.111578465,0,1,2.111578465
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,GLOUCESTERSHIRE,15172,14168,7.086391926,0,0,,1227,1256,-2.308917284,0,0,-2.308917284
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,HUMBERSIDE,186797,185555,0.669343293,52376,50528,3.657378197,4467,4420,1.063348413,7503,7252,1.063348413
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,INVERNESS,612625,607903,0.776768684,100,281,-64.41281128,9618,9992,-3.742994308,6,19,-3.742994308
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,ISLAY,27659,26085,6.034119129,0,0,,1540,1558,-1.15532732,0,0,-1.15532732
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,KIRKWALL,160818,158806,1.26695466,529,519,1.92678225,10637,10653,-0.15019244,110,133,-0.15019244
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,LEEDS BRADFORD,3274474,3318354,-1.322342396,0,4,,29873,30392,-1.707686186,0,1,-1.707686186
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,LERWICK (TINGWALL),3738,3784,-1.215644836,1,0,,1042,1329,-21.59518433,1,0,-21.59518433
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,LIVERPOOL (JOHN LENNON),3986654,4187493,-4.796163082,0,0,,29777,32947,-9.621513367,0,0,-9.621513367
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,LYDD,1227,670,83.13433075,0,0,,113,127,-11.02362251,0,0,-11.02362251
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,MANCHESTER,21989682,20751581,5.96629715,0,0,,162919,161050,1.160509109,0,0,1.160509109
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,MANSTON (KENT INT),12508,40391,-69.03270721,0,0,,621,1640,-62.13414764,0,0,-62.13414764
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,NEWCASTLE,4516739,4420839,2.169271469,0,0,,42873,42974,-0.235025823,0,0,-0.235025823
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,NEWQUAY,221047,174891,26.39129448,0,0,,5938,4966,19.57309723,0,0,19.57309723
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,NORWICH,356731,365283,-2.341198444,102237,98118,4.19800663,8867,8157,8.704180717,14250,13899,8.704180717
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,OXFORD (KIDLINGTON),1194,6847,-82.56170654,0,0,,55,578,-90.48442841,0,1,-90.48442841
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,PRESTWICK,913685,1145836,-20.26040459,0,0,,6615,8606,-23.13502121,0,0,-23.13502121
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,SCATSTA,151028,161102,-6.253180981,128771,137206,-6.147690296,4448,4772,-6.789606094,7933,8402,-6.789606094
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,SOUTHAMPTON,1831700,1722730,6.325425148,0,0,,35710,36054,-0.954124391,0,0,-0.954124391
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,STORNOWAY,129481,122410,5.776488781,0,0,,6296,6340,-0.694006324,0,0,-0.694006324
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,SUMBURGH,247555,196756,25.81827164,16966,15477,9.620727539,8908,7875,13.11746025,1319,1322,13.11746025
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,TIREE,9322,8560,8.90186882,0,0,,1018,985,3.35025382,0,0,3.35025382
26/05/2015 15:09,2014,2013,1,3,Other UK Airports,WICK JOHN O GROATS,25367,24593,3.147237062,2778,9046,-69.29029083,2042,1996,2.304609299,322,1341,2.304609299
26/05/2015 15:09,2014,2013,2,4,Non UK Reporting Airports,ALDERNEY,61317,62855,-2.44690156,0,0,,6183,6379,-3.072582006,0,0,-3.072582006
26/05/2015 15:09,2014,2013,2,4,Non UK Reporting Airports,GUERNSEY,894602,886396,0.925771296,0,0,,25766,32982,-21.87860107,0,0,-21.87860107
26/05/2015 15:09,2014,2013,2,4,Non UK Reporting Airports,ISLE OF MAN,729703,739683,-1.349226594,0,0,,17332,20372,-14.92244244,0,0,-14.92244244
26/05/2015 15:09,2014,2013,2,4,Non UK Reporting Airports,JERSEY,1495707,1453863,2.878125429,0,0,,28396,34299,-17.21041489,0,0,-17.21041489
